task_name,pct
analyze system performance or operational requirements.,0.0989797149807651
analyze target companies or investment opportunities to inform investment decisions.,0.0807716818506136
analyze technology trends to identify markets for future product development or to improve sales of existing products.,0.0015879098660015
"analyze test data, making computations as necessary, to determine test results.",0.2640164803871959
analyze test results and develop a treatment plan.,0.0021172131546687
"analyze the financial details of past, present, and expected operations to identify development opportunities and areas where improvement is needed.",0.0045520082825378
"analyze the layout, instrumentation, or function of electrical generation or transmission facilities.",0.0055047542021388
"analyze training needs to design employee development, language training and health and safety programs.",0.0015879098660015
analyze training needs to develop new training programs or modify and improve existing programs.,0.0059281968330725
"analyze trends in sales prices, construction costs, and rents, to assess property values or determine the accuracy of assessments.",0.0046578689402713
analyze user needs and recommend appropriate hardware.,0.009421598538276
analyze user needs and software requirements to determine feasibility of design within time and cost constraints.,1.0358465359216968
"analyze, interpret, or create graphical representations of energy data, using engineering software.",0.0230776233858896
"analyze, interpret, or disseminate system performance data.",0.0739965997556736
"announce musical selections, station breaks, commercials, or public service information, and accept requests from listening audience.",0.0022230738124022
answer applicants' questions about benefits and claim procedures.,0.0087864345918754
answer clients' questions about the purposes and details of financial plans and strategies.,0.0080454099877413
"answer clients' questions regarding construction work, financing, maintenance, repairs, and appraisals.",0.0065633607794731
"answer customer inquiries or explain cost, availability, policies, and procedures of facilities.",0.0062457788062728
answer customers' questions about merchandise and advise customers on merchandise selection.,0.0341929924479006
"answer customers' questions about products, prices, availability, or credit terms.",0.1886436920809876
"answer customers' questions about products, prices, availability, product uses, and credit terms.",0.1043786085251704
"answer customers' questions, and explain available services such as deposit accounts, bonds, and securities.",0.00338754104747
"answer customers' questions, and provide information on procedures or policies.",0.2237894304484892
"answer incoming calls, greeting callers, providing information, transferring calls or taking messages as necessary.",0.0249831152250915
"answer inquiries concerning the progress of medical cases, within the limits of confidentiality laws.",0.0041285656516041
"answer inquiries from current or prospective customers regarding methods, materials, or price ranges.",0.0236069266745568
answer inquiries from the public concerning animal control operations.,0.0027523771010694
"answer inquiries pertaining to hotel policies and services, and resolve occupants' complaints.",0.0167259839218833
"answer inquiries regarding information such as schedules, accommodations, procedures, and policies.",0.0314406153468312
answer inquiries regarding shipping or mailing policies.,0.0019054918392018
"answer passengers' questions about flights, aircraft, weather, travel routes and services, arrival times, or schedules.",0.0039168443361372
answer patients' calls and determine how to assist them.,0.0015879098660015
answer questions about product features and benefits.,0.0339812711324338
answer questions about records or files.,0.0038109836784037
answer questions from the public and media.,0.014502910109481
"answer questions or provide advice to the public regarding licensing policies, procedures, or regulations.",0.0032816803897365
"answer questions regarding examinations, eligibility, salaries, benefits, and other pertinent information.",0.0023289344701356
answer questions regarding the store and its merchandise.,0.002434795127869
answer telephone calls and respond to inquiries or transfer calls.,0.0153497953713486
answer telephone calls from potential customers who have been solicited through advertisements.,0.0037051230206703
answer telephones and direct calls to appropriate staff.,0.0119622543238785
"answer telephones and give information to callers, take messages, or transfer calls to appropriate individuals.",0.0644691405596641
answer telephones and schedule appointments.,0.0023289344701356
answer telephones to provide information and receive orders.,0.0034934017052034
"answer telephones, and route calls or deliver messages.",0.009421598538276
"answer telephones, direct calls, and take messages.",0.0341929924479006
"answer telephones, responding to questions or requests.",0.0354633203407019
answer user inquiries regarding computer software or hardware operation to resolve problems.,0.012809139585746
apply customer feedback to service improvement efforts.,0.0155615166868154
"apply mathematical or statistical techniques to address practical issues in finance, such as derivative valuation, securities trading, risk management, or financial market regulation.",0.0069868034104069
"apply modeling or quantitative analysis to forecast events, such as human decisions or behaviors, the structure or processes of organizations, or the attitudes or actions of human groups.",0.0026465164433359
"apply prepared specimen and control to appropriate grid, run instrumentation, and produce analyzable results.",0.002434795127869
"apply relevant laws, regulations, policies, or precedents to reach conclusions.",0.0045520082825378
"apply story development, directing, cinematography, and editing to animation to create storyboards that show the flow of the animation and map out key scenes and characters.",0.0030699590742697
"appraise property values, assessing income potential when relevant.",0.0061399181485394
"appraise, evaluate, and inventory real property and equipment, recording information such as the description, value, and location of property.",0.0037051230206703
"approve, reject, or coordinate the approval or rejection of lines of credit or commercial, real estate, or personal loans.",0.0035992623629369
"arrange conference, meeting, or travel reservations for office personnel.",0.0071985247258738
"arrange financing of deals from sources such as financial institutions, agencies, or public or private companies.",0.0026465164433359
arrange for advertising or posting of job vacancies and notify eligible workers of position availability.,0.0058223361753391
"arrange for debt repayment or establish repayment schedules, based on customers' financial situations.",0.0041285656516041
arrange merchandise and sales promotion displays or issue sales promotion materials to customers.,0.002434795127869
"arrange tours, taxis, or restaurant reservations for customers.",0.0027523771010694
"ask questions in accordance with instructions to obtain various specified information, such as person's name, address, age, religious preference, or state of residency.",0.0172552872105505
ask questions that will help clients identify their feelings and behaviors.,0.0116446723506782
"assemble and compile documents for loan closings, such as title abstracts, insurance forms, loan forms, and tax receipts.",0.0029640984165362
"assemble, maintain, or distribute information for library or record systems.",0.0023289344701356
"assess clients' overall financial situation by reviewing income, assets, debts, expenses, credit reports, or other financial information.",0.0057164755176056
assess companies as investments for clients by examining company facilities.,0.0028582377588028
"assess cost effectiveness of products, projects or services, tracking actual costs relative to bids as the project develops.",0.001693770523735
"assess current or future customer needs and priorities through communicating directly with customers, conducting surveys, or other methods.",0.0135501641898801
"assess effectiveness and efficiency of instruction according to ease of instructional technology use and student learning, knowledge transfer, and satisfaction.",0.0032816803897365
"assess nutritional needs, diet restrictions and current health plans to develop and implement dietary-care plans and provide nutritional counseling.",0.0061399181485394
assess patients for risk of suicide attempts.,0.0044461476248044
"assess project feasibility by analyzing technology, resource needs, and market demand.",0.0042344263093375
assess risks to mitigate potential consequences of incidents and develop a plan to respond to incidents.,0.0201135249693533
assess the nature and level of threats so that the scope of the problem can be determined.,0.0346164350788344
assess the usefulness of pre-developed application packages and adapt them to a user environment.,0.2168026270380823
assess training needs of staff and arrange for or provide appropriate instruction.,0.001693770523735
"assess training needs through surveys, interviews with employees, focus groups, or consultation with managers, instructors, or customer representatives.",0.0063516394640063
assign or schedule tasks to meet work priorities and goals.,0.0029640984165362
"assign work to employees, based on material or worker requirements of specific jobs.",0.0032816803897365
assist customers by providing information and resolving their complaints.,0.0268886070642934
"assist customers, such as responding to customer complaints and updating them about back-ordered parts.",0.0026465164433359
assist in laying out material for publication.,0.0039168443361372
"assist in the assessment, acquisition, or deployment of new electronic document management systems.",0.0041285656516041
assist patients in organizing their health care system activities.,0.0044461476248044
assist students who need extra help with their coursework outside of class.,0.2173319303267495
attempt to sell additional merchandise or services to prospective or current customers by telephone or through visits.,0.0046578689402713
"attend sales or trade meetings or read related publications to obtain information about market conditions, business trends, environmental regulations, or industry developments.",0.0070926640681403
"attend to the needs of the bereaved, such as by offering comfort, counseling, or after care programs.",0.0065633607794731
back up network data.,0.0020113524969353
"book transportation and hotel reservations, using computer terminal or telephone.",0.006034057490806
"break systems into their component parts, assign numerical values to each component, and examine the mathematical relationships between them.",0.0200076643116199
broadcast weather reports and warnings.,0.0042344263093375
build and update digital databases.,0.007727828014541
"buy or sell stocks, bonds, commodity futures, foreign currencies, or other securities on behalf of investment dealers.",0.0123856969548123
calculate amount of debt and funds available to plan methods of payoff and to estimate time for debt liquidation.,0.001693770523735
"calculate amounts of required materials and estimate costs, based on surface measurements or work orders.",0.005081311571205
"calculate figures, such as required amounts of labor or materials, manufacturing costs, or wages, using pricing schedules, adding machines, calculators, or computers.",0.0015879098660015
"calculate test result values, using standard formulas.",0.0023289344701356
calibrate data collection equipment.,0.002434795127869
calibrate testing instruments and installed or repaired equipment to prescribed specifications.,0.0022230738124022
calibrate testing instruments.,0.0017996311814684
"calibrate, troubleshoot, or repair equipment and correct malfunctions as needed.",0.0031758197320031
"calibrate, validate, or maintain laboratory equipment.",0.001693770523735
"call on policyholders to deliver and explain policy, to analyze insurance program and suggest additions or changes, or to change beneficiaries.",0.0041285656516041
call on prospective customers to explain company services or to solicit new business.,0.0628812306936625
"care for children or elderly persons by overseeing their activities, providing companionship, and assisting them with dressing, bathing, eating, and other needs.",0.0041285656516041
"check completed work for spelling, grammar, punctuation, and format.",0.0052930328866719
"check data input or verify totals on forms prepared by others to detect errors in arithmetic, data entry, or procedures.",0.0030699590742697
check dimensions of materials to be used and assign numbers to the materials.,0.0045520082825378
check import or export documentation to determine cargo contents and use tariff coding system to classify goods according to fee or tariff group.,0.0030699590742697
"check reference materials, such as books, news files, or public records, to obtain relevant facts.",0.0173611478682839
"choose subject matter and suitable form to express personal feelings and experiences or ideas, or to narrate stories or events.",0.0051871722289384
classify and catalog items according to content and purpose.,0.0817244277702146
"classify, record, and summarize numerical and financial data to compile and keep financial records, using journals and ledgers or computers.",0.0675390996339338
code data in preparation for computer entry.,0.0431911483552429
"code data prior to computer entry, using lists of codes.",0.0936866820940931
"code, classify, and catalog books, publications, films, audio-visual aids, and other library materials based on subject matter or standard library classification systems.",0.0034934017052034
"code, evaluate, or interpret collected study data.",0.5670955434780307
collaborate with artists to achieve appropriate visual style.,0.0025406557856025
"collaborate with colleagues to exchange information, such as selling strategies or marketing information.",0.0064575001217397
collaborate with engineers or software developers to select appropriate design solutions or ensure the compatibility of system components.,0.0028582377588028
collaborate with field staff or customers to evaluate or diagnose problems and recommend possible solutions.,0.0019054918392018
collaborate with management or users to develop e-commerce strategies and to integrate these strategies with web sites.,0.0105860657733438
"collaborate with sales teams to understand customer requirements, to promote the sale of company products, and to provide sales support.",0.0212779922044211
collaborate with search engine shopping specialists to place marketing content in desired online locations.,0.0284765169302949
collaborate with senior managers and decision makers to identify and solve a variety of problems and to clarify management objectives.,0.0025406557856025
collaborate with software developers in the development and modification of commercial bioinformatics software.,0.001693770523735
"collaborate with system architects, software architects, design analysts, and others to understand business or industry requirements.",0.0346164350788344
"collaborate with web, multimedia, or art design staffs to create multimedia web sites or other internet content that conforms to brand and company visual format.",0.0298527054808296
"collect and analyze data on customer demographics, preferences, needs, and buying habits to identify potential markets and factors affecting product demand.",0.1594261505465586
"collect and analyze data to detect deficient controls, duplicated effort, extravagance, fraud, or non-compliance with laws, regulations, and management policies.",0.00338754104747
"collect and analyze data to evaluate the effectiveness of academic programs and other services, such as behavioral management systems.",0.0164084019486829
"collect and analyze data, such as studying old records, tallying the number of outpatients entering each day or week, or participating in federal, state, or local population surveys as a census enumerator.",0.140477092812273
collect and analyze relevant data to identify real estate market trends.,0.0040227049938706
"collect and analyze security data to determine security needs, security program goals, or program accomplishments.",0.0754786489639417
"collect and analyze survey data, regulatory information, and data on demographic and employment trends to forecast enrollment patterns and curriculum change needs.",0.0020113524969353
"collect and analyze survey data, regulatory information, and demographic and employment trends to forecast enrollment patterns and the need for curriculum changes.",0.0028582377588028
"collect and analyze web metrics, such as visits, time on site, page views per visit, transaction volume and revenue, traffic mix, click-through rates, conversion rates, cost per acquisition, or cost per click.",0.0079395493300078
"collect and deposit money into accounts, disburse funds from cash accounts to pay bills or invoices, keep records of collections and disbursements, and ensure accounts are balanced.",0.0015879098660015
"collect and report data on topics such as patient encounters and inter-institutional problems, making recommendations for change when appropriate.",0.0015879098660015
"collect business intelligence data from available industry reports, public information, field reports, or purchased sources.",0.3133475468909784
"collect data about existing client hardware, software, networking, or key business processes to inform implementation of radio frequency identification device (rfid) technology.",0.0028582377588028
"collect data about the attitudes, values, and behaviors of people in groups, using observation, interviews, and review of documents.",0.0376863941531041
"collect data relating to commercial or residential development, population, or power system interconnection to determine operating efficiency of electrical systems.",0.0031758197320031
collect data through surveys or experimentation.,0.024136229963224
"collect information about clients through interviews, observation, or tests.",0.0163025412909495
"collect information about clients, using techniques such as testing, interviewing, discussion, and observation.",0.0032816803897365
"collect information about individuals or clients, using interviews, case histories, observational techniques, and other assessment methods.",0.0061399181485394
"collect information and make judgments through observation, interviews, and review of documents.",0.0020113524969353
collect or compile nanotechnology research or engineering data.,0.0030699590742697
collect samples of materials or products for laboratory analysis.,0.0022230738124022
"collect samples of materials or products, checking them to ensure conformance to specifications or sending them to laboratories for analysis.",0.0833123376362162
"collect, record, and maintain patient information, such as medical histories, reports, and examination results.",0.0288999595612287
"collect, record, and maintain patient information, such as medical history, reports, and examination results.",0.0209604102312208
"collect, synthesize, analyze, manage, and report environmental data, such as pollution emission measurements, atmospheric monitoring measurements, meteorological or mineralogical information, or soil or water samples.",0.0140794674785473
combine secondary data sources with keyword research to more accurately profile and satisfy user intent.,0.0026465164433359
"communicate client assessment findings and recommendations in oral, written, audio, video, or other forms.",0.005081311571205
"communicate research or project results to other professionals or the public or teach related courses, seminars, or workshops.",0.006034057490806
"communicate security status, updates, and actual or potential problems, using established protocols.",0.0031758197320031
"communicate test results or technical information to patients, physicians, family members, or researchers.",0.001693770523735
"communicate to faculty, students, or other users availability of, or changes to, distance learning courses or materials, programs, services, or applications.",0.0017996311814684
"communicate with clients to build rapport, acknowledge their progress, or reflect upon their reactions to musical experiences.",0.0059281968330725
"communicate with customers regarding orders, comments, and complaints.",0.0017996311814684
"communicate with customers, employees, and other individuals to answer questions, disseminate or explain information, take orders, and address complaints.",0.0140794674785473
"communicate with customers, sales staff, or marketing staff to determine customer needs.",0.0020113524969353
"communicate with dispatchers by radio, telephone, or computer to exchange information and receive requests for passenger service.",0.0015879098660015
"communicate with or monitor service providers, such as ocean carriers, air freight forwarders, global consolidators, customs brokers, or trucking companies.",0.0019054918392018
communicate with system users to ensure accounts are set up properly or to diagnose and solve operational problems.,0.0037051230206703
compare instrument pitches with tuning tool pitches to tune instruments.,0.0023289344701356
compare previously prepared bank statements with canceled checks and reconcile discrepancies.,0.0023289344701356
"compare prices, specifications, and delivery dates to determine the best bid among potential suppliers.",0.0023289344701356
compare suppliers' bills with bids and purchase orders to verify accuracy.,0.0029640984165362
compile and analyze accounting records and other data to determine the financial resources required to implement a program.,0.0020113524969353
compile and analyze data obtained from monitoring or diagnostic tests.,0.1829272165633819
compile and evaluate hydrologic information to prepare navigational charts and maps and to predict atmospheric conditions.,0.0026465164433359
compile and format image data to increase its usefulness.,0.0889229524960884
compile and interpret results of tests and analyses.,0.1104126660159764
compile and maintain patients' medical records to document condition and treatment and to provide data for research or cost control and care improvement efforts.,0.0131267215589463
compile and prepare reports and documents pertaining to personnel activities.,0.0015879098660015
"compile and record medical charts, reports, or correspondence, using typewriter or personal computer.",0.0091040165650757
"compile and study occupational, educational, and economic information to assist counselees in determining and carrying out vocational and educational objectives.",0.0138677461630804
"compile and write documentation of program development and subsequent revisions, inserting comments in the coded instructions so others can understand the program.",0.630400216802627
compile bibliographies and prepare abstracts on subjects of interest to particular organizations or groups.,0.0079395493300078
compile bibliographies of specialized materials for outside reading assignments.,0.0092098772228091
"compile information about flights from flight plans, pilot reports, radar, or observations.",0.0030699590742697
compile information or prepare reports on nanotechnology experiments or applications.,0.0028582377588028
compile laboratory test data and perform appropriate analyses.,0.012068114981612
compile lists describing product or service offerings.,0.0017996311814684
"compile lists of books, periodicals, articles, and audio-visual materials on particular subjects.",0.006034057490806
compile or develop materials to submit to granting or other funding organizations.,0.0038109836784037
"compile or maintain records of system operation, performance, and maintenance.",0.0025406557856025
"compile reports, charts, or graphs that describe and interpret findings of analyses.",0.3802514825785115
"compile statistical, financial, accounting, or auditing reports and tables pertaining to such matters as cash receipts, expenditures, accounts payable and receivable, and profits and losses.",0.0114329510352113
"compile statistics from source materials, such as production or sales records, quality-control or test records, time sheets, or survey sheets.",0.0031758197320031
"compile, administer, and grade examinations or assign this work to others.",0.0218072954930883
"compile, administer, and grade examinations, or assign this work to others.",0.0715618046278045
"compile, analyze, and report data to explain economic phenomena and forecast market trends, applying mathematical models and statistical techniques.",0.0131267215589463
"compile, log, or record testing or operational data for review and further analysis.",0.0510248370275174
"compile, record, and code results or data from interview or survey, using computer or specified form.",0.3353665636995336
"compile, sort and verify the accuracy of data before it is entered.",0.0315464760045647
"complete and maintain accurate records or reports regarding the patients' histories and progress, services provided, or other required information.",0.0027523771010694
complete and maintain necessary records.,0.0047637295980047
"complete contract forms, prepare change of address records, or issue service discontinuance orders, using computers.",0.002434795127869
complete form letters in response to requests or problems identified by correspondence.,0.0190549183920189
"complete loan applications, including credit analyses and summaries of loan requests, and submit to loan committees for approval.",0.0053988935444053
"complete models and simulations, using manual or automated tools, to analyze or predict system performance under different operating conditions.",0.0229717627281561
"complete work schedules, manage calendars, and arrange appointments.",0.0109036477465441
"comply with federal, state, and company policies, procedures, and regulations.",0.001693770523735
"compose business correspondence for supervisors, managers, and professionals.",0.0082571313032082
"compose descriptions of merchandise for posting to online storefront, auction sites, or other shopping web sites.",0.0582233617533912
compose explanatory summaries of contents of books and other reference materials.,0.0028582377588028
"compose images of products, using video or still cameras, lighting equipment, props, or photo or video editing software.",0.027523771010694
"compose letters in reply to correspondence concerning such items as requests for merchandise, damage claims, credit information requests, delinquent accounts, incorrect billing, or unsatisfactory service.",0.0221248774662886
"compose original music such as popular songs, symphonies, or sonatas.",0.0068809427526735
"compound and dispense medications as prescribed by doctors and dentists, by calculating, weighing, measuring, and mixing ingredients, or oversee these activities.",0.0061399181485394
"compute and analyze data, using statistical formulas and computers or calculators.",0.0389567220459054
"compute cost of travel and accommodations, using calculator, computer, carrier tariff books, and hotel rate books, or quote package tour's costs.",0.0023289344701356
"compute data such as gear dimensions and machine settings, applying knowledge of shop mathematics.",0.0129150002434795
"compute dimensions, areas, volumes, and weights.",0.0259358611446924
"compute moisture or salt content, percentages of ingredients, formulas, or other product factors, using mathematical and chemical procedures.",0.012809139585746
"compute prices for services and receive payment, or provide supervisors with billing information.",0.0298527054808296
"conduct and score oral, visual, written, or performance tests to determine applicant qualifications and notify applicants of their scores.",0.0132325822166798
"conduct applied research aimed at improvements in areas such as disease testing, crop quality, pharmaceuticals, and the harnessing of microbes to recycle waste.",0.0121739756393454
"conduct chemical analyses of substances such as acids, alcohols, and enzymes.",0.0046578689402713
"conduct classes, workshops, and demonstrations to teach principles, techniques, or methods in subjects, such as basic english language skills, life skills, and workforce entry skills.",0.0477431566377808
"conduct classes, workshops, and demonstrations, and provide individual instruction to teach topics and skills such as cooking, dancing, writing, physical fitness, photography, personal finance, and flying.",0.0446731975635111
conduct client or market surveys to obtain information about potential customers.,0.001693770523735
"conduct demonstrations to teach such skills as sports, dancing, and handicrafts.",0.0062457788062728
conduct economic or commercial surveys to identify potential markets for products or services.,0.0097391805114763
conduct experimental or virtual studies to investigate characteristics and processing principles of potential microelectromechanical systems (mems) technology.,0.0030699590742697
"conduct field surveys or study maps, graphs, diagrams, or other data to identify and correct power system problems.",0.0019054918392018
"conduct historical research, and publish or present findings and theories.",0.0045520082825378
"conduct in-depth investigations of suspicious financial activity, such as suspected money-laundering efforts.",0.0044461476248044
"conduct individual, group, or family psychotherapy for those with chronic or acute mental disorders.",0.0027523771010694
conduct internet-based and library research.,0.1183522153459843
"conduct interviews or surveys of users or customers to collect information on topics such as requirements, needs, fatigue, ergonomics, or interfaces.",0.0058223361753391
"conduct logical analyses of business, scientific, engineering, and other technical problems, formulating mathematical models of problems for solution by computers.",0.4817718533448792
